# Number, X_IMAGE, Y_IMAGE, MAG_AUTO, MAGGER_AUTO, FLAGS, FLAGS_WEIGHT, FWHM_IMAGE, BACKGROUND, ALPHA_J2000, DELTA_J2000
5706,8591496,5004.6943,-8.535538,0.032353204,0,0,1.4458653,203.50551,56.24538163158376,24.136370486244545
5707,472.10626,5011.3887,-10.4301815,0.0098657515,0,0,1.776344,83.71745,57.62207005898944,24.13691495279213
5708,9384032,5003035,-8.444008,0.02864127,0,0,1.5557175,125.77135,56.111018308640524,24.135500498314315
5709,3244633,5003276,-7.248417,0.087540604,0,0,3.2249339,104.54076,57.15198460984242,24.13721529530237
5710,1019716,5004.8154,-8.143738,0.03638317,0,0,1.6955392,89.03317,57.529223410494446,24.13631915234058
5711,4905.0,5024159,99.0,99.0,1,0,5.4308815,314.76068,56.87044975372237,24.14068931969217
5712,4469.4336,5009.6294,-9.286645,0.033698563,0,0,6.64308,164.6068,56.944306354048024,24.13842733215986
5713,5199864,5007.0513,-8.074287,0.0386219,0,0,1.7872454,233.79895,56.82045176222352,24.138031157177117
996,3312142,5270293,-17.83794309112549,0.0030474092,0,0,1.8227644,-0.48063982,57.14502068029517,24.18110241423557
5715,6914.3643,5033547,-12.2001915,0.0041635376,0,0,2.0805151,110.14197,56.529727844823896,24.141745023361036
5716,3727.83,5013313,-8.41821,0.031043664,0,0,1.7441914,108.29017,57.07005595435157,24.13889228412648
5717,301.69937,5013556,-8.668757,0.025999684,0,0,1.6681031,83.60407,57.65096200238865,24.137107767718977
5718,3348.0298,5013.2163,-9.201376,0.01920625,0,0,1.6831611,103.98469,57.13445579926884,24.138783612920758
5719,3950.6738,5079.6465,-9.921205,0.018345522,1,0,14.313268,117.81288,57.032282122756065,24.1491989093352
5720,9222252,5014.6064,-8.539348,0.028259404,0,0,1.585116,133.63557,56.13843516607753,24.13742564802239
5721,4423268,5034092,-10.436859,0.018732673,2,0,10.859785,155.07607,56.95213650849209,24.142209007061396
5722,4459178,5015.2095,-8.106504,0.058698148,0,0,3.645504,162.31773,56.94604574037846,24.13929004808688
5723,4442.8228,5023.7744,-10.158716,0.02201485,2,0,10.495424,158.98611,56.94881975646857,24.140614072162542
5724,5097485,5018.1177,99.0,99.0,0,0,4.651026,287.9575,56.83781090830635,24.13974918636693
5725,4935.5405,5030.1934,-9.878934,0.02450082,3,0,8.33211,309.26157,56.865270982441146,24.141622665155957
5726,7598492,5017401,-8.599019,0.02717349,0,0,1.6511427,109.90887,56.41373577341699,24.138938963574997
5727,5063457,5051.1216,-9.48818,0.024847902,3,0,15.512902,272.13773,56.8435795265002,24.144857573167506
5728,7154842,5015.9844,-7.368851,0.067128666,0,0,1.9704876,108.62677,56.48896018334047,24.138929310111315
5729,4934135,5020491,-8.047355,0.057091877,1,0,3.4718814,319.8939,56.865509492011306,24.140121343669094
5730,2229.5674,5018171,-9.254639,0.03220748,2,0,5.8609595,151.52208,57.32410322364666,24.13911747554806
5731,4649.5596,5058.7163,-12.212398,0.004175104,0,0,1.743894,202.51596,56.91376553992598,24.146032856384892
5732,5097.5815,5034313,99.0,99.0,1,0,5.709123,274.27866,56.83779372184682,24.14225519405695
5733,2221.8767,5042.1177,-12.159917,0.0042471783,0,0,1.6611531,146.02493,57.325420139945855,24.142819046381018
5734,5092235,5036.7485,99.0,99.0,3,0,9.648621,274.9742,56.83870028338482,24.142632339371403
5735,2263.7422,5020.9497,-8.894386,0.03797153,0,0,5.079762,162.47446,57.31831016781287,24.13956415206939
5736,8762.25,5047.0005,-9.338244,0.027313387,1,0,5.0760846,229.87975,56.21639784427757,24.14279420553926
5737,2200.9978,5026.3887,-9.005858,0.021944664,0,0,1.8208592,142.45253,57.32895182402028,24.140374950573506
5738,6463.9434,5024.9526,-7.5651035,0.05432657,0,0,2.026865,107.20793,56.60610587759149,24.1405698713231
5739,953.14185,5069.0054,-13.51524,0.0022436518,0,0,1.7440952,88.30551,57.54056180317788,24.146202866687894
5740,7936.32,5027.1045,-7.65488,0.049754202,0,0,1.6502148,113.26303,56.35644994243401,24.140256170387982
5741,4448036,5027301,-7.889253,0.046561573,0,0,1.8921771,159.40279,56.947936105304926,24.14116016971009
5742,2859993,5028.2334,-7.911917,0.045345105,0,0,1.964099,114.3615,57.21721363426314,24.140947288472564
5743,8394431,5027.5054,-8.557145,0.045147043,1,0,4.7729316,147.21814,56.27877631013148,24.1400342547576
5744,4017.1448,5047.3115,-10.103844,0.022608742,3,0,12.07585,121.377426,57.02100457002528,24.14420632849817
5745,1281.5974,5035411,-9.128547,0.020367332,0,0,1.7957332,90.88419,57.48484570847314,24.141234857110984
5746,5084.7925,5040.0137,-8.463685,0.032662,3,0,7.2327814,275.19128,56.839962079409005,24.143137864019646
5747,280.81497,5034.3105,-8.694049,0.028366584,0,0,1.6804816,83.64629,57.65452207930287,24.1403010722367
5748,6476714,5032.5137,-7.030431,0.07702014,0,0,1.8611639,107.3488,56.60393793934431,24.14173600896339
5749,8375251,5037351,-9.041427,0.036496785,0,0,5.6466947,143.97705,56.28202095531136,24.14157030714706
5750,3052386,5054843,-11.681012,0.0053222068,0,0,1.6700066,106.49997,57.184600775669004,24.145133123801376
5751,4394407,5048877,-10.319708,0.019942757,2,0,10.668659,149.73677,56.957031830340455,24.144494425545734
5752,4904.0,5096199,99.0,99.0,3,0,9.072532,254.5725,56.870618597151385,24.151836644568164
5753,3862.3767,5058.93,-11.846487,0.0049192384,0,0,1.7907982,113.701454,57.04725107238993,24.145977658283215
5754,1067.7285,5040957,-8.699336,0.025680011,0,0,1.6549581,89.034096,57.52111135347828,24.141945519329255
5755,2050459,5039.0,-8.481121,0.030436093,0,0,1.4613646,116.67481,57.354483952747294,24.142249395018712
5756,2672627,5038.8735,-6.7270164,0.10649273,0,0,1.7010038,126.741066,57.248988470671854,24.1425203223059
5757,3797.0376,5045137,-9.581182,0.015191642,0,0,1.7272846,110.04297,57.05832783574794,24.14383079038619
5758,4537.2456,5069545,-12.200878,0.00416381,0,0,1.7891392,169.82188,56.93281174395907,24.147702966930815
5759,4380.9927,5055727,-10.501825,0.01851986,2,0,11.73163,147.5309,56.95930719387747,24.145553206936615
5760,5693967,5081.9565,-13.225356,0.0025713223,0,0,1.8676805,125.751465,56.73665722358932,24.149567040221772
5761,5137.0,5049454,99.0,99.0,0,0,4.2847104,244.45105,56.831108707968,24.144596176794323
5762,5046641,5042.1177,-7.389179,0.08905546,0,0,4.889639,284.18552,56.84643136874016,24.143464962830127
5763,9405911,5045.8525,-8.778657,0.023488939,0,0,1.719848,124.413704,56.10726918355651,24.14210678593128
5764,777.43945,5053321,-9.701788,0.014508308,0,0,2.1886034,85.86123,57.570339521306934,24.14364475821862
5765,3562.0059,5057.4893,-10.740295,0.0083865505,0,0,1.9053273,105.22297,57.098185301262134,24.14569032439968
5766,9221032,5044.7646,-7.6265473,0.055048186,0,0,1643,132.59651,56.138614862706106,24.14209281125037
5767,5665.5176,5047347,-8.228084,0.03621372,0,0,1.6582557,128.00926,56.74148735523948,24.144216099055285
5768,7938403,5051242,-8.831224,0.023403656,0,0,1.4497229,113.17311,56.35608145684192,24.143989821970138
5769,6376.7563,5048.3354,-8.015335,0.037343655,0,0,1.5962832,108.686806,56.620882336884016,24.144213608630924
5770,7532957,5045.7207,-8.34084,0.033448584,0,0,1.8479743,109.77172,56.42483205569809,24.143354243095086
5771,2006.8098,5049547,-8.679541,0.02634253,0,0,1.7587023,112.3158,57.36189118750278,24.143858178107912
5772,5045.0234,5046879,-7.1050344,0.10640616,0,0,3.8867822,280.42334,56.846705447144,24.144201727660676
5773,3007.6028,5080.7715,-13.257351,0.0025307313,0,0,1.6897767,107.40603,57.19220441995407,24.14912983409709
5774,2266.2449,5053.8604,-9.577681,0.027384443,1,0,5.1972413,154.36665,57.31790329915414,24.144657736114105
5775,578.9838,5051.91,-8.928272,0.021526953,0,0,1.6384197,84.371124,57.603985894957475,24.14327125003241
5776,8765694,5079395,-9.483741,0.02718466,1,0,6.129378,207.26361,56.2157879282229,24.147803972308708
5777,4353.6816,5069318,-10.773691,0.017684313,2,0,14.814911,143.68605,56.96393986855035,24.147653707739195
5778,869.63794,5064.6206,-10.731192,0.008425255,0,0,1.4837667,87.10114,57.554716585459055,24.145462788329297
5779,4939097,5051696,-8.007253,0.059389886,3,0,3.4853692,290.7119,56.86466747839711,24.144949852938723
5780,9185623,5058.53,-9.562663,0.015634237,0,0,1.8272765,136.40018,56.14460607193531,24.14425150477474
5781,7140.8486,5052.6235,-7.7222295,0.052715365,0,0,1.8351508,108.68814,56.49131565946577,24.144604677403247
5782,1334.5497,5077707,-12.38744,0.0038042357,0,0,1.5256656,91.60437,57.47589812612281,24.147814458282745
5783,5567.6387,5055.3745,-9.2939005,0.017944587,0,0,1.515164,133.65244,56.75808360425333,24.145472130798442
5784,8311088,5052.9644,-8.257291,0.03223493,0,0,1.738561,134.92033,56.29288896268975,24.144028090818395
5785,6417.7363,5761.5376,-18.436556,0.0002472628,4,0,84.30086,128.43443,56.61370468872735,24.254559496748897
5786,7717078,5057165,-8.758059,0.02387501,0,0,1.6431493,109.81762,56.39360570471093,24.145029532795053
5787,6074842,5060954,-9.517636,0.015617028,0,0,1.8186946,114.71696,56.67207466420933,24.146243711142354
5788,9289167,5056.38,-7.688651,0.04351924,0,0,1.6655383,126.79152,56.12705266397775,24.14383382130562
5789,2676.8015,5058694,-9.616578,0.015217687,0,0,1.7066381,125.45305,57.24828949286691,24.14558896745482
5790,3392885,5078.22,-11.907685,0.004770584,0,0,1.758045,103.41151,57.12686952553549,24.148854548036127
5791,3494.9336,5065.1733,-10.345259,0.010212289,0,0,1.8589487,104.37783,57.10956099233897,24.14686272967346
5792,3214.8481,5071.8384,-10.878994,0.007885722,0,0,1.6915079,104.45569,57.15705795378339,24.14781532755955
5793,5553.7275,5085.0654,-12.324315,0.003925218,0,0,1.6127044,134.50497,56.76043826565614,24.150068296444193
5794,3468.2166,5068.7305,-10.17456,0.011266494,0,0,1.8998108,104.02627,57.114092477126555,24.147406244493954
5795,7281027,5074729,-10.752544,0.008325425,0,0,1.6845585,110.40546,56.467535407959495,24.14796327175714
5796,3760.4717,5062.3237,-8.056978,0.037849497,0,0,1.7422407,108.53383,57.06453215701571,24.146482826166555
5797,5671.6357,5073119,-10.221768,0.010963008,0,0,1.6191875,127.0554,56.740445505229715,24.14820299860314
5798,3711317,5078896,-11.552796,0.005662223,0,0,1.6089346,107.49282,57.072871371096895,24.14903685131883
5799,8095.8496,5111.3696,-13.735936,0.0020259663,0,0,1.8289471,119.77816,56.32934520676223,24.153200137900814
5800,9041703,5069.9785,-9.063924,0.021284169,0,0,1.5640131,156.4272,56.16899746704679,24.146137686454995
5801,9048.24,5067.6123,-8.846566,0.023430722,0,0,1.6875533,155.59181,56.16789121265554,24.145766437869657
5802,3592.5103,5065.8774,-7.350887,0.061176226,0,0,1.4581928,105.59125,57.0930147719718,24.14699559077435
5803,7473.7236,5080.7075,-10.836757,0.0080099,0,0,1.6642712,109.74304,56.434857004651704,24.14879725236561
5804,1030.7068,5083.2666,-10.956817,0.0075543276,0,0,1.6704435,88.6448,57.52742151888228,24.14846562438671
5805,6530.6055,5069199,-6.8158402,0.10262799,0,0,1.8874286,108.25347,56.59478720380008,24.147395895271472
5806,5521.7656,5069.2305,-7.95319,0.04105935,0,0,1.6210645,137.99382,56.76586051385464,24.14762213714597
5807,6848776,5069863,-7.8668504,0.047008704,0,0,1.8476776,111.09564,56.54083429707228,24.14738924357083
5808,2829.4414,5069.9336,-7.626142,0.053898185,0,0,2.3055084,114.42582,57.22241133947254,24.147388259144652
5809,795.15173,5069.4746,-7.570243,0.052094914,0,0,1.6033258,86.026505,57.56734987869642,24.146157664364836
5810,2509.9348,5078536,-9.743639,0.014392696,0,0,1.6813093,153.19055,57.27659406899773,24.148588548936303
5811,8744.0,5119927,99.0,99.0,0,0,7.4941225,187.22029,56.21943396788052,24.154091181178714
5812,8759097,5091352,-9.721033,0.025825417,2,0,7.8608565,199.35893,56.21689699169032,24.149658879779253
5813,748.25244,5075.43,-8.196595,0.036628544,0,0,2.033765,85.64209,57.57530674727325,24.14704331883443
5814,3865.6797,5070841,-7.429271,0.08457162,0,0,3.6004052,113.69859,57.04669340742136,24.14782123354013
5815,2911.5024,5076.6577,-9.548937,0.015698787,0,0,1.5910008,110.06354,57.20849888878668,24.148459222575934
5816,4942.95,5075941,-8.483596,0.05531029,1,0,5.514959,270.47592,56.86401374775385,24.148701378408692
5817,7591.1377,5080422,-8.577429,0.027846199,0,0,1.689468,109.61792,56.41494745900642,24.148694176412278
5818,8750.0,5346.5464,99.0,99.0,0,0,16.103205,135.36673,56.21823554469959,24.18915102187244
5819,4385.3887,5079.9683,-6.9023886,0.07430775,0,0,1.6245918,146.04182,56.95856408723776,24.14930464765554
5820,1218.0059,5081097,-7.452829,0.057698682,0,0,1.8262693,89.94068,57.49566173208255,24.148260826356328
5821,5879.4644,5082.3926,-7.319033,0.06526812,0,0,2.115953,120.45196,56.70520087158607,24.14960212406552
5822,7716147,5079581,-6.7302547,0.09204721,0,0,1.6090027,109.6546,56.393750500900474,24.14849849240227
5823,7862803,5079344,-7.1583433,0.09102986,0,0,1.9778913,111.04081,56.36888270161112,24.14838121608806
5824,1855.0527,5082.1694,-8.176733,0.034290217,0,0,1.8260909,103.86692,57.387643145622434,24.14882284621368
5825,3476928,5082057,-8.081968,0.037384644,0,0,1.8125381,104.01774,57.11261899825744,24.149470583152432
5826,5311.9443,5089583,-9.760395,0.013869865,0,0,1.7324997,166.49393,56.801439266625856,24.150793511623025
5827,5164975,5091.2573,-9.629044,0.015166353,0,0,1.6568086,207.2323,56.82636227974363,24.151063139994335
5828,2688.9402,5083552,-8.867796,0.040214203,1,0,5.479488,123.5429,57.24624220851573,24.14944026660464
5829,7201461,5084937,-6.967342,0.08345574,0,0,1.7960445,110.17587,56.48102243353654,24.14957836664383
5830,4312722,5090252,-9.179071,0.030921612,0,0,5.2832747,138.87221,56.97088794731128,24.150889045732747
5831,2578596,5084.82,-7.3956976,0.09215725,0,0,3.7140884,134.93814,57.264954085214704,24.149590535101428
5832,1472.4949,5100453,-11.2458515,0.0065529495,0,0,6.014262,92.87586,57.452523843552584,24.151423152731034
5833,8820548,5098629,-10.74299,0.008351036,0,0,1.7287471,192.56693,56.206471500289354,24.15073953557738
5834,8366556,5086.0825,-8.047216,0.037493803,0,0,1.5866135,138.71082,56.2834603274303,24.149116228250502
2807,8830979,5180313,-15.870672507324219,0.0022299557,0,0,1.5699998,14.667823,56.204738313121176,24.163346568643444
5836,6204064,5087374,-8.425559,0.03047303,0,0,2.0338764,112.75513,56.65015485411901,24.15030074602295
5837,1157.3341,5089.4673,-8.293669,0.033532746,0,0,1.7827873,89.39375,57.50595551839561,24.149514293283495
5838,3737.7969,5087018,-8.021649,0.037672304,0,0,1.723386,107.79294,57.06838285300117,24.150299253037545
5839,1571678,5098476,-10.55078,0.009236426,0,0,1.7523924,94.4132,57.43570439460451,24.151179185193197
5840,8759929,5112585,-9.563613,0.028076118,2,0,7.0998373,190.15031,56.216738873711066,24.152943619544306
5841,9113175,5091581,-8.4368515,0.030422375,0,0,1.6244955,142.02103,56.15686060014543,24.149423619725777
5842,4549792,5098.8594,-10.004688,0.012377298,0,0,1.7310495,167.4225,56.93068603289449,24.15223970800246
2792,9470432,5115261,-12.292118353881836,0.012991273,0,2,6.0041723,10.610989,56.096366160414995,24.15276659171989
5844,2483.3535,5092.8086,-8.3348055,0.043137733,0,0,2.064091,153.25363,57.28110838862701,24.150785182985906
5845,2943.2166,5095.9746,-8.168049,0.03427466,0,0,1.6929684,108.91056,57.20312859403367,24.151459609253557
5846,8325197,5110335,-11.0551195,0.0071805385,0,0,1.6504126,132.59021,56.290455780691055,24.152895810519265
5847,6444194,5117.1094,-11.328941,0.0062955176,0,0,1.7374916,108.93353,56.60942463011959,24.154835781041392
5848,3418.9214,5100319,-7.835583,0.043700233,0,0,1.9136999,103.27334,57.12246092626228,24.152281038436172
5849,4904.0,5116528,99.0,99.0,3,0,4.981884,239.74567,56.870618392891664,24.154982186032274
5850,5682297,5107455,-9.533139,0.016132616,0,0,1.8486718,125.152145,56.73863183557972,24.153514394317337
5851,9390566,5120257,-11.508351,0.005803973,0,0,1.6889598,119.356766,56.109801618126326,24.1536319459847
5852,4723.9873,5104188,-7.5665708,0.047332793,0,0,1.6374401,209.95493,56.90114570107114,24.1530714269761
5853,2983.1387,5107761,-8.980963,0.021580148,0,0,1.7152255,107.55141,57.19636328723685,24.153297628348053
5854,4523187,5107.2515,-7.5488358,0.057220273,0,0,1.6530555,161.07503,56.93519838518833,24.15353674363877
5855,8194421,5106.9346,-7.438167,0.062098175,0,0,1.5395164,123.54245,56.312633645293886,24.1524531013549
5856,4902.0,5597.1655,99.0,99.0,0,0,21.176554,128.49287,56.870952930024956,24.22935480781918
5857,2305.0107,5117708,-10.050826,0.01268243,0,0,1.8883607,148.58057,57.31136340546757,24.15455575640286
5858,534.9925,5106547,-7.335088,0.06378779,0,0,1.7225502,84.06343,57.61149281974682,24.15168950392999
5859,3948.3984,5109.1987,-8.655536,0.025707493,0,0,1.8427014,116.62052,57.03267345950462,24.15377133542734
5860,3047.6333,5108.9814,-7.3364015,0.06563885,0,0,1.4418733,105.51878,57.185426753010645,24.15350865771584
5861,5650.8745,5109198,-6.8586254,0.07506563,0,0,1.6896081,126.49386,56.74396029964886,24.153788925438935
5862,1183.9163,5109.3096,-7.4422855,0.055652585,0,0,1.8004777,89.61666,57.50146316138902,24.152602742422502
5863,2017.8865,5122.8604,-11.399217,0.006081822,0,0,1.7217655,110.59817,57.360055658700716,24.155208019790056
5864,707.81635,5110.9937,-8.352059,0.031639602,0,0,1.6947739,85.29341,57.58219302174886,24.152514599535557
5865,8019524,5113.5874,-9.129171,0.019857997,0,0,4.3623085,116.00922,56.34228628042899,24.15358909810753
5866,9348031,5112236,-8.936745,0.021679902,0,0,1.8798443,121.98697,56.11702110848531,24.152426876907946
5867,7119838,5112.9585,-8.228727,0.03280246,0,0,1.6377989,109.5603,56.49485037876974,24.153949484955067
5868,5783.4844,5112968,-7.3975983,0.06089296,0,0,1.7865866,120.852036,56.72147110556696,24.154350765523276
5869,839.8496,5123655,-10.812493,0.008108604,0,0,1.6286664,86.497795,57.55981584905422,24.154574634676937
5870,3168.9355,5115246,-8.804487,0.024365773,0,0,1.7465479,104.323326,57.16485848931406,24.154517692120926
5871,8743.0,5414117,-11.920256,0.0050434484,3,0,6.242615,129.28348,56.21936891881423,24.199611155824446
5872,2690647,5113.77,-7.7412786,0.052841768,0,0,1.7166464,120.90095,57.24596617935603,24.154116722027403
5873,7257.5435,5117.28,-9.009293,0.021214109,0,0,1.7044488,110.5537,56.471496463822604,24.154557939525716
5874,8679423,5115911,-8.154485,0.04599516,0,0,1.9110211,181.51764,56.23038710871192,24.153516511427384
5875,5526.9214,5146399,-12.729258,0.0032405537,0,0,1.8252511,132.07285,56.76497562106109,24.15956232425185
5876,7342.0,5188259,99.0,99.0,0,0,9.020881,110.66541,56.45713837670438,24.165502008976215
5877,627.1883,5118242,-8.413064,0.03088531,0,0,1.784471,84.80362,57.59587051344248,24.153572896282338
5878,5546618,5125039,-9.889361,0.01288874,0,0,1.5423818,132.20198,56.76163818975963,24.156254643827825
5879,6771174,5126132,-9.680627,0.014531756,0,0,1.6358393,113.43744,56.55397129028754,24.156124460398573
5880,8993954,5125687,-9.400537,0.01743447,0,0,1.5952729,154.72708,56.177046203114706,24.15479447824779
5881,8761172,5134.8174,-9.287245,0.03200894,2,0,6.198895,180.9417,56.21651026463526,24.156382653108118
5882,2030.2146,5723.5444,-17.940615,0.00030511484,4,0,62.02817,107.75471,57.358313321843,24.248159512107428
5883,8775.81,5159.5776,-10.450795,0.012533204,0,0,2.707373,171.47952,56.214008260466,24.16020298197492
5884,496.9656,5127.7124,-8.0399065,0.054769833,0,0,2.463458,83.69818,57.61795942459544,24.15493340051411
5885,3681.8503,5135.3516,-10.369165,0.010106622,0,0,1.794855,106.00837,57.07788179966452,24.15776618250593
5886,2382.9465,5126219,-7.563004,0.053753864,0,0,1.6942271,167.7281,57.29815158683907,24.155909382164786
5887,737.8945,5125.4917,-7.6105213,0.054406267,0,0,1.8559906,85.4415,57.577105228845475,24.154781149324094
5888,4824.53,5131788,-7.452899,0.08013195,0,0,3.783867,220.72316,56.884095511067635,24.157343709015137
5889,9089471,5135.2163,-9.184404,0.019489672,0,0,1.6172554,139.77641,56.16084184717128,24.15619391260289
5890,8279591,5145275,-11.290132,0.006422833,0,0,1.6708052,126.362625,56.298164558763744,24.158331530309322
5891,2251.1504,5129.98,-8.255871,0.03762068,0,0,1.7944559,136.00201,57.32050339146103,24.156428577069498
5892,7240.2397,5148.1255,-11.443009,0.0059573855,0,0,1.6810001,110.564896,56.47441576952651,24.159338562904818
5893,4154475,5131.1987,-7.225906,0.06807461,0,0,1.7021146,124.6175,56.99772940846197,24.157206591990157
5894,301.85638,5134495,-8.387037,0.031442836,0,0,1.7467821,83.52614,57.65104827242278,24.155819987052737
5895,5188968,5132361,-7.4676733,0.063687004,0,0,1.7169564,184.44733,56.822290719238005,24.157421904873754
5896,6515.4614,5133.1074,-8.715995,0.025084423,0,0,1.7315621,109.93486,56.5973334867652,24.157289513240876
5897,3320.3264,5133972,-7.2647915,0.071557865,0,0,1.5890752,103.9724,57.1391911963454,24.157460990035393
5898,5163094,5136.6743,-8.542718,0.027789483,0,0,1.6468478,189.76894,56.82667832062389,24.158090955622182
5899,6465304,5150.3726,-11.421947,0.006038373,0,0,1.7684011,109.89458,56.60583372166482,24.159976469051447
5900,7234.2256,5136739,-7.350282,0.06784841,0,0,1.8254429,110.51061,56.47544123221909,24.157579316298136
5901,8166.55,5143.9023,-9.817742,0.014045333,0,0,1.5281669,121.59486,56.31733452493908,24.158190550347538
5902,7938.9565,5137535,-7.0051813,0.091362685,0,0,2.4659312,112.849945,56.35593297979485,24.15734175121013
5903,5359504,5157506,-11.62415,0.005479363,0,0,-0.16133589,149.33246,56.79336702365562,24.161299386852512
5904,2387.0,5319788,99.0,99.0,2,0,13.093004,114.81537,57.297562195627954,24.1858627859777
5905,847.8176,5138763,-7.952587,0.042400993,0,0,1.7824321,86.53606,57.55847718311996,24.156918242647553
5906,4488.4946,5139965,-7.2048182,0.07039855,0,0,1.5627546,151.93628,56.941084062809814,24.158596424544715
5907,5577103,5143.5767,-9.088036,0.020661764,0,0,1.7897949,128.53778,56.75646559611969,24.159119059775982
5908,8822689,5146856,-9.200548,0.019146096,0,0,1.849874,174.45761,56.20606924507044,24.15819991429254
5909,7175149,5145803,-8.1633415,0.03631147,0,0,1.7563663,110.28544,56.48545522764853,24.15900793143725
5910,1903.3568,5144049,-7.6392937,0.05382226,0,0,1.7692411,104.217514,57.379489867195744,24.15842446580158
5911,439.21115,5160.7417,-11.730519,0.0051984205,0,0,1.708357,83.18601,57.62778217125654,24.15999636548693
5912,8014.7427,5143582,-6.937686,0.0967884,0,0,2.0038288,115.77779,56.34307759357388,24.1582330559303
5913,6175.6094,5145.7983,-7.0043964,0.093475625,0,0,1.7396094,112.225845,56.65496428878574,24.15934824598685
5914,4831364,5155.3115,-10.444446,0.009739011,0,0,1.8601146,206.5609,56.882936646819275,24.160983647054227
5915,762.35114,5154.7534,-10.051779,0.011944282,0,0,1.7246555,85.54529,57.57298283996447,24.159327502838195
5916,1282.1898,5148.8545,-7.978348,0.039152876,0,0,1.7358936,90.62652,57.48482836212042,24.158788241000437
5917,5597796,5147538,-7.4852595,0.054699346,0,0,1.7122116,126.8124,56.7529557174632,24.159729185100037
5918,2838.9153,5153.5923,-8.211604,0.034479715,0,0,1.7446637,110.10578,57.22083945478093,24.160336693434736
5919,9398644,5159.2515,-9.853049,0.013186068,0,0,1.8059891,116.28621,56.108395777686276,24.159658429430497
5920,955.0761,5152219,-8.374888,0.032174166,0,0,1.8336995,87.69038,57.54030038924514,24.159079768112633
5921,2339193,5180606,-9.136124,0.038012598,2,0,6.7823877,137.09254,57.305599295607976,24.1643043833792
5922,1999.5309,5161.1675,-8.235587,0.053793095,0,0,2.8943682,108.17252,57.36319074750287,24.16112561269043
5923,2419.4868,5165.6226,99.0,99.0,0,0,2.129515,140.4177,57.291974796755866,24.16202319452752
5924,6591.8813,5165515,-8.4885235,0.030974934,0,0,1.8797258,112.75681,56.5843621887057,24.16227978006404
5925,7179.8657,5162.7285,-7.794707,0.044496443,0,0,1.7661712,110.41222,56.48464723018342,24.161624768827327
5926,6474871,5162.43,-7.592646,0.058199998,0,0,1.7098924,110.20017,56.60420724320663,24.161839272598677
5927,1970.5309,5168.5796,-8.197752,0.036651134,0,0,1.933087,106.160904,57.368113041389876,24.162256852993004
5928,605.78424,5198427,-12.90697,0.0029866046,0,0,1.7103101,84.85717,57.59956965100673,24.165962450916993
5929,2076174,5166838,-7.5844116,0.05428225,0,0,1.4498303,112.52329,57.35019657573338,24.16204347250481
5930,4380798,5167094,-7.5458198,0.05455485,0,0,1.6363546,138.62228,56.959351124385215,24.162785877928474
5931,727.6304,5166.7515,-7.310872,0.06208026,0,0,1.6597481,85.25443,57.57888055220049,24.16115713142593
5932,8057781,5167.7686,-7.1802564,0.070106536,0,0,1.5922611,118.00878,56.335763480977135,24.161949772195875
5933,6209169,5184.7485,-11.270146,0.0064866194,0,0,1.6139884,110.439896,56.649262093002434,24.165366808393795
5934,5376546,5170391,-7.83974,0.04602654,0,0,3.7106256,145.76225,56.79047547687352,24.16329160147582
5935,4654.2573,5172135,-7.562868,0.058840558,0,0,1.8027883,173.01723,56.912973588647766,24.16358310921022
5936,375.6262,5172.9536,-7.518132,0.057638977,0,0,1.5796852,83.34483,57.63857522119539,24.161832833016444
5937,6127113,5172.9473,-7.81499,0.04383211,0,0,1.7390125,112.61726,56.6631816663658,24.163560962060785
5938,2672.6426,5173.9604,-7.587922,0.052869882,0,0,1.6444691,117.18956,57.24904628866131,24.163422955613314
5939,4373.2817,5204451,-12.527839,0.003592943,0,0,2.764218,135.24522,56.960629479907,24.168565671978666
5940,3377.0315,5176024,-8.823446,0.023026817,0,0,1.6812302,103.57504,57.129587533711494,24.163983898694337
5941,2410.8547,5186.6396,-9.234716,0.03324108,2,0,6.059769,135.40819,57.29344923400636,24.16527129015586
5942,8869761,5177065,-9.073959,0.020424865,0,0,1.7988461,161.6744,56.19806253493658,24.162838836081967
5943,6579197,5174619,-6.5568924,0.114237756,0,0,2.081795,112.59427,56.58651024421813,24.16369264532308
5944,8726379,5180082,-7.7958455,0.070754856,0,0,3.5186732,165.08115,56.2223740519511,24.1634116771838
5945,1123.2496,5179088,-7.435388,0.059759732,0,0,1.6046101,88962,57.51180345844277,24.163357334048957
5946,2138.6812,5179784,-6.9820204,0.08285839,0,0,1.4777682,116.53173,57.33960351110279,24.164078845286618
5947,8395072,5197043,-11.362297,0.006219014,0,0,1.6611948,131.59865,56.27854441518322,24.166266168067725
5948,8749.0,5493865,99.0,99.0,1,0,17.011599,125.06927,56.218287445442044,24.21194597097292
5949,8806408,5181.9746,-8.610865,0.03136793,0,0,1.6541145,165.05658,56.20880151043759,24.163645800024856
2858,9349.54,5235075,-13.62173394683838,0.006350655,0,0,1.6748134,9.918281,56.11675369874527,24.171407949521164
5951,622.50806,5187836,-9.516271,0.015931813,0,0,1.670014,84.95977,57.596724494468006,24.1643371306896
5952,3552.1228,5185.4937,-9.130493,0.019934082,0,0,1.7479535,103.93791,57.09989539775366,24.16549489704137
5953,3818.7878,5199449,-10.613314,0.009016685,0,0,1.6875938,108.12307,57.05467242445937,24.16771281758437
5954,6739953,5185.3823,-7.9756746,0.051688813,0,0,1.840911,117.15633,56.55924289354119,24.165303678855643
